order_number,product_key,customer_key,customer_id,order_date,shipping_date,due_date,Sales_amount,quantity,price
SO58291,289,5627,16626,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58292,289,7326,18325,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58292,283,7326,18325,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,30,1,30
SO58292,245,7326,18325,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58293,285,13894,24893,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,21,1,21
SO58293,259,13894,24893,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58294,174,5739,16738,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58294,166,5739,16738,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58295,285,9213,20212,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,21,1,21
SO58295,259,9213,20212,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58296,295,8677,19676,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58296,276,8677,19676,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,54,1,54
SO58296,166,8677,19676,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58297,166,16370,27369,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58297,274,16370,27369,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,70,1,70
SO58298,244,3015,14014,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58299,142,13574,24573,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2443,1,2443
SO58299,260,13574,24573,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,120,1,120
SO58300,290,520,11519,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58300,259,520,11519,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58301,290,18163,29162,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58301,250,18163,29162,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,50,1,50
SO58302,289,15048,26047,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58302,282,15048,26047,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,25,1,25
SO58302,244,15048,26047,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58303,288,15261,26260,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,29,1,29
SO58303,291,15261,26260,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58303,244,15261,26260,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58303,234,15261,26260,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,24,1,24
SO58304,287,13657,24656,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,33,1,33
SO58304,259,13657,24656,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58305,290,14045,25044,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58305,287,14045,25044,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,33,1,33
SO58306,283,11767,22766,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,30,1,30
SO58307,283,4419,15418,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,30,1,30
SO58307,289,4419,15418,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58307,244,4419,15418,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58308,104,3898,14897,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,10,1,10
SO58308,295,3898,14897,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58308,245,3898,14897,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58308,235,3898,14897,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,24,1,24
SO58309,272,842,11841,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,70,1,70
SO58310,289,6344,17343,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58310,245,6344,17343,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58311,295,12674,23673,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58312,166,2472,13471,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58312,174,2472,13471,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58313,174,2481,13480,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58313,234,2481,13480,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,24,1,24
SO58313,246,2481,13480,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58314,284,4706,15705,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58314,245,4706,15705,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58315,290,1491,12490,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58315,287,1491,12490,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,33,1,33
SO58315,259,1491,12490,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58316,283,6955,17954,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,30,1,30
SO58316,289,6955,17954,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58317,290,8467,19466,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58317,286,8467,19466,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,25,1,25
SO58317,245,8467,19466,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58318,286,5331,16330,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,25,1,25
SO58318,290,5331,16330,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58318,259,5331,16330,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58319,289,7044,18043,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58319,283,7044,18043,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,30,1,30
SO58320,289,316,11315,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58320,284,316,11315,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58321,284,3725,14724,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58321,289,3725,14724,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58321,174,3725,14724,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58321,259,3725,14724,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58322,284,823,11822,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58322,259,823,11822,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58323,174,1454,12453,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58324,174,8694,19693,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58324,104,8694,19693,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,10,1,10
SO58324,295,8694,19693,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58324,244,8694,19693,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58325,284,1410,12409,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58326,284,1046,12045,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58326,174,1046,12045,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58327,295,1617,12616,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58327,104,1617,12616,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,10,1,10
SO58328,174,5090,16089,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58328,281,5090,16089,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,159,1,159
SO58329,138,6029,17028,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,1701,1,1701
SO58329,275,6029,17028,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,54,1,54
SO58329,166,6029,17028,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58330,119,3417,14416,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,769,1,769
SO58331,116,3285,14284,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,769,1,769
SO58332,118,3343,14342,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,769,1,769
SO58332,245,3343,14342,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58333,121,2341,13340,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2295,1,2295
SO58333,104,2341,13340,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,10,1,10
SO58333,295,2341,13340,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58333,247,2341,13340,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,55,1,55
SO58334,122,2661,13660,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2295,1,2295
SO58334,174,2661,13660,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,22,1,22
SO58334,246,2661,13660,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58335,122,2327,13326,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2295,1,2295
SO58335,284,2327,13326,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,70,2,35
SO58336,119,6049,17048,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,769,1,769
SO58336,245,6049,17048,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58337,118,6056,17055,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,769,1,769
SO58338,143,2526,13525,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2443,1,2443
SO58338,295,2526,13525,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58338,105,2526,13525,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58338,278,2526,13525,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,54,1,54
SO58338,235,2526,13525,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,24,1,24
SO58339,127,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,540,1,540
SO58339,105,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58339,295,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58339,246,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58339,166,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58339,251,17314,28313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,50,1,50
SO58340,123,2007,13006,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2320,1,2320
SO58341,142,8774,19773,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2443,1,2443
SO58341,244,8774,19773,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58342,154,12397,23396,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,1215,1,1215
SO58342,244,12397,23396,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58342,294,12397,23396,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,64,1,64
SO58343,158,14192,25191,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2384,1,2384
SO58343,246,14192,25191,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58344,131,9027,20026,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,1120,1,1120
SO58344,290,9027,20026,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58344,286,9027,20026,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,25,1,25
SO58344,294,9027,20026,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,64,1,64
SO58345,132,10314,21313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,1120,1,1120
SO58345,245,10314,21313,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58346,129,15360,26359,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,540,1,540
SO58346,285,15360,26359,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,21,1,21
SO58346,290,15360,26359,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,4,1,4
SO58346,246,15360,26359,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58347,126,15361,26360,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,540,1,540
SO58348,159,14730,25729,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2384,1,2384
SO58348,105,14730,25729,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,9,1,9
SO58348,295,14730,25729,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58348,246,14730,25729,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,35,1,35
SO58349,146,17482,28481,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,742,1,742
SO58349,288,17482,28481,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,29,1,29
SO58349,291,17482,28481,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,5,1,5
SO58349,259,17482,28481,5/20/2013 00:00,5/27/2013 00:00,6/1/2013 00:00,2,1,2
SO58350,134,12576,23575,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1120,1,1120
SO58351,130,13919,24918,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1120,1,1120
SO58352,122,1229,12228,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2295,1,2295
SO58352,245,1229,12228,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58353,121,1285,12284,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2295,1,2295
SO58353,284,1285,12284,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58354,295,508,11507,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58354,105,508,11507,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,9,1,9
SO58354,245,508,11507,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58355,272,16345,27344,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,70,1,70
SO58356,291,12577,23576,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58356,244,12577,23576,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58357,136,6762,17761,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58357,279,6762,17761,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,9,1,9
SO58357,249,6762,17761,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,50,1,50
SO58358,138,9876,20875,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58358,246,9876,20875,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58359,137,9886,20885,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58359,244,9886,20885,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58360,112,6754,17753,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,565,1,565
SO58360,174,6754,17753,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58360,104,6754,17753,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,10,1,10
SO58360,295,6754,17753,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58360,246,6754,17753,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58361,140,13578,24577,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2443,1,2443
SO58361,166,13578,24577,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,9,1,9
SO58361,244,13578,24577,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58362,117,2802,13801,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,769,1,769
SO58362,249,2802,13801,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,50,1,50
SO58363,259,323,11322,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58364,286,17981,28980,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58364,290,17981,28980,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58364,168,17981,28980,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,8,1,8
SO58365,286,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58365,290,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58365,245,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58365,234,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,24,1,24
SO58366,290,259,11258,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58366,259,259,11258,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58366,168,259,11258,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,8,1,8
SO58367,290,16439,27438,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58367,285,16439,27438,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,21,1,21
SO58367,259,16439,27438,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58368,282,14209,25208,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58368,259,14209,25208,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58369,287,13500,24499,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,33,1,33
SO58370,287,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,33,1,33
SO58370,290,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58370,259,301,11300,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58371,289,1761,12760,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58371,283,1761,12760,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,30,1,30
SO58371,295,1761,12760,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58371,104,1761,12760,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,10,1,10
SO58372,289,1098,12097,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58372,283,1098,12097,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,30,1,30
SO58372,246,1098,12097,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58373,283,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,30,1,30
SO58373,289,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58373,174,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58373,104,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,10,1,10
SO58373,295,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58373,244,12471,23470,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58374,283,8782,19781,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,30,1,30
SO58374,279,8782,19781,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,9,1,9
SO58375,283,7091,18090,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,30,1,30
SO58375,289,7091,18090,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58375,168,7091,18090,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,8,1,8
SO58376,273,8703,19702,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,70,1,70
SO58377,295,7510,18509,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58377,247,7510,18509,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,55,1,55
SO58378,274,8140,19139,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,70,1,70
SO58379,295,1973,12972,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58379,235,1973,12972,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,24,1,24
SO58380,289,5089,16088,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58380,259,5089,16088,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58381,289,4780,15779,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58381,174,4780,15779,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58381,294,4780,15779,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,64,1,64
SO58382,289,4525,15524,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58382,259,4525,15524,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58383,289,5565,16564,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58383,260,5565,16564,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,120,1,120
SO58384,293,4634,15633,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,64,1,64
SO58384,289,4634,15633,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58385,286,7035,18034,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58385,290,7035,18034,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58385,245,7035,18034,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58386,290,8390,19389,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,4,1,4
SO58386,286,8390,19389,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58386,246,8390,19389,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58386,251,8390,19389,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,50,1,50
SO58386,233,8390,19389,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,24,1,24
SO58387,295,13072,24071,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58387,168,13072,24071,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,8,1,8
SO58388,295,13080,24079,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58388,246,13080,24079,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58389,291,4712,15711,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58389,249,4712,15711,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,50,1,50
SO58390,284,4512,15511,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58390,174,4512,15511,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58390,246,4512,15511,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58391,112,8144,19143,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,565,1,565
SO58391,282,8144,19143,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,25,1,25
SO58391,289,8144,19143,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58391,259,8144,19143,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2,1,2
SO58391,168,8144,19143,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,8,1,8
SO58392,138,6042,17041,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58393,137,5765,16764,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58393,234,5765,16764,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,24,1,24
SO58393,245,5765,16764,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58394,136,6022,17021,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,1701,1,1701
SO58395,115,8145,19144,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,565,1,565
SO58395,104,8145,19144,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,10,1,10
SO58395,295,8145,19144,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58395,246,8145,19144,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58396,125,2289,13288,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2320,1,2320
SO58396,174,2289,13288,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58396,295,2289,13288,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,5,1,5
SO58396,104,2289,13288,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,10,1,10
SO58396,245,2289,13288,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58397,122,2428,13427,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2295,1,2295
SO58398,125,2320,13319,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,2320,1,2320
SO58398,284,2320,13319,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
SO58398,174,2320,13319,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,22,1,22
SO58398,245,2320,13319,5/21/2013 00:00,5/28/2013 00:00,6/2/2013 00:00,35,1,35
